,id,programID,orchestra,season,eventType,Location,Venue,Date,Time,ID,composerName,workTitle,conductorName,soloists,interval,movement,movement._,movement.em,workTitle._,workTitle.em
5665,37d05ec6-ae61-4ead-b646-c2daddcc56b3-0.1,13645,New York Philharmonic,2015-16,St. John the Divine,"Manhattan, NY",The Cathedral Church of Saint John the Divine,2016-05-30T04:00:00Z,8:00PM,51872*,"Brahms,  Johannes","SYMPHONY NO. 2 IN D MAJOR, OP. 73","Gilbert, Alan",[],,,,,,
5666,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12325*,"Adams,  Samuel",FOR JENNY (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5667,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12326*,"Mazzoli,  Missy",KINSKI PAGANINI (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5668,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12327*,"Glass,  Philip",SARABANDE IN COMMON TIME (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5669,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12329*,"Di Castri,  Zosha",PATINA (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5670,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12330*,"Thomas,  Augusta  Read",VENUS ENCHANTED (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5671,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12331*,"Gordon,  Michael",KWERK (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5672,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12332*,"Bielawa,  Lisa",VIREO CAPRICE (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5673,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12333*,"Nathan,  Eric",FAR BEYOND FAR (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5674,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12334*,"Lang,  David",LOW RESOLUTION (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5675,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12335*,"Andres,  Timo",WINDING STAIR (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5676,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12336*,"Dessner,  Bryce",GIFT (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5677,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12337*,"Rountree,  Christopher",BECAUSE I LEFT IT THERE (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5678,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12338*,"Sivan,  Noam",CONCENTRATED STILLNESS (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5679,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12339*,"Bjarnason,  Daniel [Daníel]",FIRST ESCAPE (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5680,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12340*,"Cheung,  Anthony",CHARACTER STUDIES (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5681,4989c058-ecdb-44c1-883e-0293de43cf2a-0.1,14025,NYP Presentation,2015-16,NY Phil Biennial,"Brooklyn, NY",National Sawdust,2016-05-31T04:00:00Z,7:00PM,12341*,"Barrière ,  Jean-Baptiste",PALIMPSEST CAPRICCIO (SOLO VIOLIN),,"[{'soloistName': 'Koh, Jennifer', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5682,fa931dd8-1286-47d2-994e-72e819d0b1de-0.1,14039,NYP Presentation,2015-16,NY Phil Biennial,"Manhattan, NY","Miller Theatre, Columbia University",2016-06-01T04:00:00Z,7:30PM,12380*,"Hodge,  Huck",ALETHEIA,"Karchin, Louis","[{'soloistName': 'Orchestra of the League of Composers', 'soloistInstrument': 'Orchestra', 'soloistRoles': 'S'}]",,,,,,
5683,fa931dd8-1286-47d2-994e-72e819d0b1de-0.1,14039,NYP Presentation,2015-16,NY Phil Biennial,"Manhattan, NY","Miller Theatre, Columbia University",2016-06-01T04:00:00Z,7:30PM,12381*,"Moravec,  Paul",SEMPRE DIRITTO!,"Karchin, Louis","[{'soloistName': 'Orchestra of the League of Composers', 'soloistInstrument': 'Orchestra', 'soloistRoles': 'S'}]",,,,,,
5684,fa931dd8-1286-47d2-994e-72e819d0b1de-0.1,14039,NYP Presentation,2015-16,NY Phil Biennial,"Manhattan, NY","Miller Theatre, Columbia University",2016-06-01T04:00:00Z,7:30PM,12382*,"Wuorinen,  Charles",FLYING TO KAHANI,"Wuorinen, Charles","[{'soloistName': 'McDermott, Anne-Marie', 'soloistInstrument': 'Piano', 'soloistRoles': 'S'}, {'soloistName': 'Orchestra of the League of Composers', 'soloistInstrument': 'Orchestra', 'soloistRoles': 'S'}]",,,,,,
5685,fa931dd8-1286-47d2-994e-72e819d0b1de-0.1,14039,NYP Presentation,2015-16,NY Phil Biennial,"Manhattan, NY","Miller Theatre, Columbia University",2016-06-01T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
5686,fa931dd8-1286-47d2-994e-72e819d0b1de-0.1,14039,NYP Presentation,2015-16,NY Phil Biennial,"Manhattan, NY","Miller Theatre, Columbia University",2016-06-01T04:00:00Z,7:30PM,12383*,"Lara,  Felipe",FRINGES,"Karchin, Louis","[{'soloistName': 'Orchestra of the League of Composers', 'soloistInstrument': 'Orchestra', 'soloistRoles': 'S'}]",,,,,,
5687,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-02T04:00:00Z,7:30PM,11782*,"Barry,  Gerald","IMPORTANCE OF BEING EARNEST, THE","Volkov, Ilan","[{'soloistName': 'Wilding, Simon', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Nelson, Benedict', 'soloistInstrument': 'Baritone', 'soloistRoles': 'S'}, {'soloistName': 'Curievici, Paul', 'soloistInstrument': 'Tenor', 'soloistRoles': 'S'}, {'soloistName': 'Marshall, Stephanie', 'soloistInstrument': 'Mezzo-Soprano', 'soloistRoles': 'S'}, {'soloistName': 'Ewing, Alan', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Summers, Hilary', 'soloistInstrument': 'Contralto', 'soloistRoles': 'S'}, {'soloistName': 'Boyle, Claudia', 'soloistInstrument': 'Soprano', 'soloistRoles': 'S'}, {'soloistName': 'West, Kevin', 'soloistInstrument': 'Actor', 'soloistRoles': 'S'}, {'soloistName': 'Gray, Ramin', 'soloistInstrument': 'Director', 'soloistRoles': 'S'}, {'soloistName': 'Clark, Ben', 'soloistInstrument': 'Associate Set Design', 'soloistRoles': 'S'}, {'soloistName': 'Cunningham, Christina', 'soloistInstrument': 'Costume Designer', 'soloistRoles': 'S'}, {'soloistName': 'David, Franz Peter', 'soloistInstrument': 'Lighting Design', 'soloistRoles': 'S'}, {'soloistName': 'Baugh, Leon', 'soloistInstrument': 'Movement Director', 'soloistRoles': 'S'}]",,,,,,
5688,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-02T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
5689,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-03T04:00:00Z,7:30PM,11782*,"Barry,  Gerald","IMPORTANCE OF BEING EARNEST, THE","Volkov, Ilan","[{'soloistName': 'Wilding, Simon', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Nelson, Benedict', 'soloistInstrument': 'Baritone', 'soloistRoles': 'S'}, {'soloistName': 'Curievici, Paul', 'soloistInstrument': 'Tenor', 'soloistRoles': 'S'}, {'soloistName': 'Marshall, Stephanie', 'soloistInstrument': 'Mezzo-Soprano', 'soloistRoles': 'S'}, {'soloistName': 'Ewing, Alan', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Summers, Hilary', 'soloistInstrument': 'Contralto', 'soloistRoles': 'S'}, {'soloistName': 'Boyle, Claudia', 'soloistInstrument': 'Soprano', 'soloistRoles': 'S'}, {'soloistName': 'West, Kevin', 'soloistInstrument': 'Actor', 'soloistRoles': 'S'}, {'soloistName': 'Gray, Ramin', 'soloistInstrument': 'Director', 'soloistRoles': 'S'}, {'soloistName': 'Clark, Ben', 'soloistInstrument': 'Associate Set Design', 'soloistRoles': 'S'}, {'soloistName': 'Cunningham, Christina', 'soloistInstrument': 'Costume Designer', 'soloistRoles': 'S'}, {'soloistName': 'David, Franz Peter', 'soloistInstrument': 'Lighting Design', 'soloistRoles': 'S'}, {'soloistName': 'Baugh, Leon', 'soloistInstrument': 'Movement Director', 'soloistRoles': 'S'}]",,,,,,
5690,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-03T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
5691,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-04T04:00:00Z,7:30PM,11782*,"Barry,  Gerald","IMPORTANCE OF BEING EARNEST, THE","Volkov, Ilan","[{'soloistName': 'Wilding, Simon', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Nelson, Benedict', 'soloistInstrument': 'Baritone', 'soloistRoles': 'S'}, {'soloistName': 'Curievici, Paul', 'soloistInstrument': 'Tenor', 'soloistRoles': 'S'}, {'soloistName': 'Marshall, Stephanie', 'soloistInstrument': 'Mezzo-Soprano', 'soloistRoles': 'S'}, {'soloistName': 'Ewing, Alan', 'soloistInstrument': 'Bass', 'soloistRoles': 'S'}, {'soloistName': 'Summers, Hilary', 'soloistInstrument': 'Contralto', 'soloistRoles': 'S'}, {'soloistName': 'Boyle, Claudia', 'soloistInstrument': 'Soprano', 'soloistRoles': 'S'}, {'soloistName': 'West, Kevin', 'soloistInstrument': 'Actor', 'soloistRoles': 'S'}, {'soloistName': 'Gray, Ramin', 'soloistInstrument': 'Director', 'soloistRoles': 'S'}, {'soloistName': 'Clark, Ben', 'soloistInstrument': 'Associate Set Design', 'soloistRoles': 'S'}, {'soloistName': 'Cunningham, Christina', 'soloistInstrument': 'Costume Designer', 'soloistRoles': 'S'}, {'soloistName': 'David, Franz Peter', 'soloistInstrument': 'Lighting Design', 'soloistRoles': 'S'}, {'soloistName': 'Baugh, Leon', 'soloistInstrument': 'Movement Director', 'soloistRoles': 'S'}]",,,,,,
5692,c85ca43f-fdbe-4ac3-8df3-dfce16d8cb05-0.1,13647,New York Philharmonic,2015-16,NY Phil Biennial,"Manhattan, NY",Rose Theater,2016-06-04T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
5693,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,53695*2,"Grieg,  Edvard","ELEGIAC MELODIES, TWO, OP.34","Huang, Frank",[],,Våren (The Last Spring) (from song Op. 33/2),,,,
5694,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,12274*,"Piazzolla,  Astor",SUMMER [#1] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5695,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,12275*,"Piazzolla,  Astor",AUTUMN [#2] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5696,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,12276*,"Piazzolla,  Astor",WINTER [#3] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5697,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,12277*,"Piazzolla,  Astor",SPRING [#4] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5698,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,0*,,,,[],Intermission,,,,,
5699,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,2964*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, E MAJOR, RV 269 (SPRING FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5700,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,1851*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, G MINOR, RV 315 (SUMMER FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5701,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,996*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, F MAJOR, RV 293 (AUTUMN FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5702,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-02T04:00:00Z,7:30PM,2175*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, F MINOR, RV 297 (WINTER FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5703,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,53695*2,"Grieg,  Edvard","ELEGIAC MELODIES, TWO, OP.34","Huang, Frank",[],,Våren (The Last Spring) (from song Op. 33/2),,,,
5704,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,12274*,"Piazzolla,  Astor",SUMMER [#1] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5705,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,12275*,"Piazzolla,  Astor",AUTUMN [#2] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5706,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,12276*,"Piazzolla,  Astor",WINTER [#3] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5707,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,12277*,"Piazzolla,  Astor",SPRING [#4] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5708,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
5709,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,2964*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, E MAJOR, RV 269 (SPRING FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5710,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,1851*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, G MINOR, RV 315 (SUMMER FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5711,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,996*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, F MAJOR, RV 293 (AUTUMN FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5712,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-03T04:00:00Z,8:00PM,2175*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, F MINOR, RV 297 (WINTER FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5713,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,53695*2,"Grieg,  Edvard","ELEGIAC MELODIES, TWO, OP.34","Huang, Frank",[],,Våren (The Last Spring) (from song Op. 33/2),,,,
5714,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,12274*,"Piazzolla,  Astor",SUMMER [#1] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5715,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,12275*,"Piazzolla,  Astor",AUTUMN [#2] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5716,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,12276*,"Piazzolla,  Astor",WINTER [#3] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5717,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,12277*,"Piazzolla,  Astor",SPRING [#4] FROM FOUR SEASONS OF BUENOS AIRES [CUATRO ESTACIONES PORTENAS] (ARR. Desyatnikov),"Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}]",,,,,,
5718,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,0*,,,,[],Intermission,,,,,
5719,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,2964*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, E MAJOR, RV 269 (SPRING FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
5720,ca84d8ae-3788-4d51-a68d-55f62fa969b8-0.1,13646,New York Philharmonic,2015-16,Subscription Season,"Manhattan, NY",David Geffen Hall,2016-06-04T04:00:00Z,8:00PM,1851*,"Vivaldi,  Antonio","CONCERTO, VIOLIN, G MINOR, RV 315 (SUMMER FROM THE FOUR SEASONS)","Huang, Frank","[{'soloistName': 'Huang, Frank', 'soloistInstrument': 'Violin', 'soloistRoles': 'S'}, {'soloistName': 'Bordignon, Paolo', 'soloistInstrument': 'Harpsichord', 'soloistRoles': 'A'}]",,,,,,
